,몰스킨 가방,메트로컬렉션-백팩 오렌지옐로우,제이리움 니트,봄/여름 코튼 래글런 라운드넥 니트 스카이블루 (프레시한 촉감),텍스쳐드 크루넥 니트 올리브 그린,델포조 블라우스,Floral detail cotton shirt,알레그리 셔츠,블루쉬 《멀티컬러체크》 오버셔츠,베스띠벨리 스커트,스트라이프 배색 트임 디테일 스커트,라빠레뜨 가방,깐느로제 미니사첼백,빈폴 액세서리 가방,아이보리 블링 라지 사첼백,슈콤마보니 구두,Jenne sling back(black),비지트 인 뉴욕 자켓,후드 체크 루즈핏자켓,에이치에스디 모자,UNISEX BLACK LOGO BALL CAP,Marie pumps(black),지고트 블라우스,플라운스 블라우스,커스텀멜로우 점퍼,casual blouson jumper,버커루 팬츠,남성용 면12수 배기 카고 팬츠 바지 ,슈레피 하이라이터,릿지 하이라이터,블루페페 코트,P191MSI003 BK,버커루 점퍼,남성 지퍼 장식 라이더점퍼,버커루 티셔츠,남성용 16수 테리배색 R넥 티셔츠 ,베네피트 하이라이터,단델리온 트윙클 하이라이터,아워글래스 하이라이터,앰비언트 라이팅 파우더,더샘 하이라이터,샘물 루미너스 멀티 하이라이터 8g,컬러팝 하이라이터,슈퍼 쇼크 치크 하이라이터 런치 머니,캔메이크 하이라이터,글로우 플로어 하이라이터,온앤온 티셔츠,레터링 컬러 티셔츠,쓰리씨이 하이라이터,Highlighter BEIGE,더밤 하이라이터,메리 루머나이저,본 코트,블랙 울 블렌딩 벨티트 포인트 세미오버핏 롱더블 트렌치코트,웻앤와일드 하이라이터,메가글로 하이라이팅 파우더,릴리바이레드 하이라이터,러브빔 글로우(하이라이터),나스 하이라이터,하이라이팅 파우더,아리따움 하이라이터,매직 컨투어링 하이라이터,에트로 선글라스,ET666SK,클리오 하이라이터,프리즘 에어 하이라이터 (1호 골드 쉬어),베카 하이라이터,쉬머링 스킨 퍼펙터 프레스드 하이라이터,코모도 니트,베이직 크루넥 니트,오프라 코스메틱 하이라이터,하이라이터 베버리 힐즈,골든듀 귀걸이,아모르드롭,로라메르시에 하이라이터,매트래디언스 베이크드 새틴하이라이터,로라겔러 하이라이터,Swirl Illuminator Diamond Dust,랑카스터 가방,카멜리아 크로스 바디 스몰,코링코 하이라이터,핑크 스퀘어 듀얼 하이라이터,샤넬 하이라이터,뿌드르 뤼미에르 글라쎄,리버클래시 수트,2019 SS LFS11209 SLIMFIT,잇미샤 원피스,페미닌 레이스 롱 원피스,베스띠벨리 가디건,모혼방 벨티드 슬릿 롱 가디건,어퓨 하이라이터,꾸뛰르 하이라이터,아크네 스튜디오 티셔츠,Logo t-shirt antique brown,앤아더스토리즈 부츠,레더 카우보이 부츠,투페이스드 하이라이터,다이아몬드 라이트 하이라이터,아크네 스튜디오 자켓,Blue Bl Konst Denim Mid Pass Jacket,톰포드 하이라이터,Sheer Highlighting Duo,토니모리 하이라이터,루미너스 여신광채 오로라이터,버켄스탁 슬리퍼,BOSTON 로즈 PINK,투쿨포스쿨 하이라이터,바이로댕 하이라이터 11g,임블리 원피스,블리프리미엄 레이스롱드레스,스틸라 하이라이터,헤븐스 휴 하이라이터 오퓰런스 10g,겔랑 하이라이터,메테오리트 홀로그래픽 파우더 9g (스프링 컬렉션),발렌시아 자켓,노카라 린넨 자켓 ,샤트렌 자켓,린넨 체크 노카라 코트,미샤(MISSHA) 하이라이터,새틴 하이라이터 이탈프리즘,바비브라운 하이라이터,Highlighting Powder - Pink Glow,KULE 티셔츠,The Boyfriend,스테파넬 티셔츠,프릴 소매 티셔츠,테드베이커 원피스,karolyn fantasia pleated midi dress,라이프워크 티셔츠,라독 프린트 반팔 티셔츠,제이에스티나 귀걸이,Viva Perla Earring(14K),스와로브스키 귀걸이,Lifelong Bow 귀걸이,모조에스핀 원피스,J192MSE039 FL1 ,노스페이스 자켓,데이 컴팩트 쉴드 자켓,플라스틱아일랜드 원피스,플랫카라 소매러플 레이스 원피스,르윗 원피스,배색 셔츠 원피스,애드호크 가디건,자켓형 가디건,비지트 인 뉴욕 팬츠,슬릿 포인트 베이직 슬랙스,베이직 원버튼 자켓,락포트 슬리퍼,토탈모션 줄리 슬립온,러드 팬츠,Wide pocket pants ivory,인디고 칠드런 셔츠,OVERSIZED STRIPE TAIL SHIRT,마노모스 안경,BEAST,랭앤루 원피스,PRETTY ROMPER(프리티 롬퍼)03,쥬크 니트,스트라이프 니트,아보아보 팬츠,BLACK SILK SLIM-LEG PANTS,아보아보 자켓,BLACK SLIM LINE DOUBLE TUXEDO JACKET,프론트로우 팬츠,[Drama Signature] Slim Bootcut Trousers_2colors,프론트로우 자켓,[Drama Signature] Slit Cuffs Tailored Blazer_CAMEL,산드로 옴므 팬츠,스타착용 바지 HAS29K7,산드로 옴므 자켓,스타착용 자켓 HKS29K7,덱케 가방,멜로디백,스틸러 선글라스,SCOPE ,클릭앤퍼니 블라우스,멜르아 핀턱블라우스,클릭앤퍼니 자켓,얼그린 트위드자켓,샤비론 자수자켓,클릭앤퍼니 청바지,분위기업 스키니진,나이키 점퍼,다운필 WR 후디 자켓,뉴발란스 운동화,CM878TCA / NBPD9S407W,뉴에라 모자,다이아몬드 메쉬 트랙 제트캡 사이버 그린,디스이즈네버댓 후드,19SS SP-INTL. Logo Hooded Sweatshirt - White,몽벨 티셔츠,[남여공용]19SS신상품 기능성 몽벨 위크론(WICRON) 라운드 티셔츠[삵],마하그리드 모자,B.B CAP[ORANGE],뉴발란스 자켓,UNI 트랙클럽 웜업자켓_40,UNI 트랙클럽 웜업자켓,UNI 트랙클럽 웜업자켓_25,아디다스 모자,코튼 6P 볼캡,나이키 운동화,에어 맥스97 서울 ,뉴발란스 티셔츠,UNI 스몰로고 맨투맨_15,UNI 스몰로고 맨투맨_19,uni 스몰로고 맨투맨_30,87mm 티셔츠,도미넌트 후드,크롭 데끼 프린팅 후드티셔츠_메란지,지프 모자,스몰로고 볼캡,레이첼 콕스 구두,Luu,커버낫 팬츠,C LOGO TRACK JOGGER PANTS BLACK,C LOGO CREWNECK CORAL RED,프랭크커스텀 안경,FA6154 col.2,아이코닉,페이유에 운동화,PLAIN II PLATFORM / WHITE / F29005W,옐로우비 안경,O/P-001 col.02,반스 단화,올드스쿨 블랙
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,40.90909,0.0,60.21798,0.0,0.0,0.0,37.96992,0.0,53.57142,0.0,0.0,0.0,0.0,51.05633,0.0,30.30303,0.0,0.0,0.0,0.0,20.14563,0.0,0.0,26.63755,0.0,53.50318,0.0,71.25,0.0,87.5,0.0,64.58333,0.0,63.63636,0.0,57.77777,0.0,58.44444,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,86.20689,0.0,61.90476,0.0,47.14285,0.0,22.09302,0.0,84.5238,0.0,63.68421,0.0,55.15873,0.0,16.27906,0.0,0.0,0.0,73.91304,0.0,68.66666,0.0,0.0,0.0,23.38308,0.0,0.0,0.0,35.61643,0.0,0.0,0.0,41.00869,0.0,25.0,0.0,37.5,0.0,63.33333,0.0,0.0,0.0,72.5,0.0,0.0,0.0,15.55555,0.0,66.66666,0.0,37.40875,0.0,50.23255,0.0,40.25974,0.0,64.16938,0.0,56.09756,0.0,57.4074,96.26556,100.0,0.0,0.0,0.0,12.20183,0.0,0.0,0.0,52.45901,35.0,37.38317,0.0,0.0,0.0,75.59912,0.0,98.21011,0.0,62.81221,0.0,36.99421,0.0,56.73151,0.0,48.27586,0.0,0.0,45.16129,0.0,0.0,0.0,47.27272,0.0,0.0,0.0,78.57142,0.0,7.8125,100.0,47.63636,0.0,46.15384,32.08955,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,41.01941,0.0,98.55072,63.59945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.28205,0.0,82.46445,0.0,82.66756,0.0,33.33333,0.0,68.53932,0.0,0.0,0.0,35.29411,0.0,29.41176,0.0,76.62412,0.0,78.06111,11.57894,62.68174,0.0,0.0,0.0,54.54545,0.0,0.0,72.48322,0.0,61.90476,71.42857,0.0,0.0,0.0,44.0,0.0,43.51851,0.0,0.0,0.0,0.0,64.3216,0.0
33,100.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,36.36363,0.0,62.39782,0.0,0.0,0.0,32.70676,0.0,43.57142,0.0,0.0,0.0,0.0,48.94366,0.0,39.39393,0.0,0.0,0.0,0.0,15.29126,0.0,0.0,23.58078,0.0,55.09554,0.0,95.0,0.0,93.75,0.0,70.83333,0.0,100.0,0.0,71.11111,0.0,48.22222,0.0,0.0,0.0,80.55555,0.0,0.0,0.0,51.72413,0.0,61.90476,0.0,61.42857,0.0,24.4186,0.0,97.61904,0.0,98.94736,0.0,100.0,0.0,0.0,0.0,0.0,0.0,71.14624,0.0,83.33333,0.0,100.0,0.0,13.43283,0.0,0.0,0.0,71.23287,0.0,0.0,0.0,41.66956,0.0,60.0,0.0,43.75,0.0,72.22222,0.0,0.0,0.0,75.0,0.0,3.28947,0.0,36.66666,0.0,83.33333,0.0,38.13868,0.0,59.53488,0.0,37.66233,0.0,70.03257,0.0,70.7317,0.0,53.7037,87.55186,73.78048,0.0,0.0,0.0,31.9266,0.0,0.0,0.0,68.85245,30.0,33.17757,0.0,0.0,0.0,72.76688,0.0,85.52529,0.0,67.25254,60.0,34.10404,0.0,59.76653,0.0,38.7931,88.88888,0.0,22.58064,0.0,0.0,0.0,35.45454,0.0,0.0,0.0,64.28571,0.0,35.9375,53.13807,45.63636,0.0,20.51282,41.79104,0.0,0.0,35.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,39.19902,0.0,70.72463,29.22868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.36263,0.0,65.63981,0.0,72.30873,0.0,50.0,0.0,67.41573,0.0,0.0,0.0,21.32352,0.0,0.0,0.0,65.0812,0.0,73.35837,15.78947,58.48142,0.0,0.0,0.0,45.45454,0.0,0.0,65.10067,0.0,69.04761,0.0,0.0,0.0,0.0,26.66666,0.0,40.27777,0.0,0.0,0.0,0.0,51.25628,41.66666
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,0.0,0.0,0.0,64.03269,0.0,0.0,0.0,30.07518,0.0,43.57142,0.0,0.0,0.0,0.0,73.23943,0.0,15.15151,0.0,0.0,0.0,0.0,20.38834,0.0,0.0,14.84716,0.0,57.64331,0.0,66.25,0.0,87.5,0.0,41.66666,0.0,0.0,0.0,42.22222,0.0,58.88888,0.0,71.42857,0.0,66.66666,0.0,0.0,0.0,86.20689,0.0,61.90476,0.0,48.57142,0.0,15.11627,0.0,79.7619,0.0,75.26315,0.0,65.47619,0.0,0.0,0.0,0.0,0.0,67.19367,0.0,66.88888,0.0,0.0,0.0,14.67661,0.0,0.0,0.0,53.42465,0.0,0.0,0.0,40.76521,40.0,30.0,0.0,18.75,0.0,63.33333,0.0,0.0,0.0,97.5,0.0,0.0,0.0,22.22222,0.0,52.08333,0.0,36.77007,0.0,49.76744,0.0,35.06493,0.0,61.23778,0.0,46.34146,0.0,74.07407,70.12448,72.56097,0.0,0.0,0.0,18.80733,0.0,0.0,0.0,60.65573,30.0,25.70093,0.0,72.72727,0.0,67.53812,0.0,74.00778,0.0,67.80758,0.0,21.38728,0.0,67.39299,0.0,46.55172,0.0,0.0,25.80645,0.0,0.0,0.0,59.0909,0.0,0.0,0.0,42.85714,0.0,21.875,51.46443,31.27272,0.0,17.94871,38.80597,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,46.60194,0.0,66.66666,23.54533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06593,0.0,77.78436,0.0,72.64725,0.0,40.0,0.0,56.17977,0.0,0.0,0.0,27.94117,0.0,0.0,0.0,56.96055,0.0,70.02817,22.10526,52.01938,0.0,0.0,0.0,0.0,0.0,0.0,65.77181,0.0,50.0,0.0,0.0,0.0,0.0,52.0,0.0,47.37654,41.66666,0.0,0.0,0.0,68.3417,83.33333
35,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,63.63636,0.0,59.40054,0.0,0.0,0.0,44.3609,0.0,51.42857,0.0,0.0,0.0,0.0,69.36619,0.0,0.0,0.0,0.0,0.0,0.0,20.38834,0.0,0.0,14.84716,0.0,71.33757,0.0,62.5,0.0,31.25,100.0,29.16666,0.0,0.0,0.0,48.88888,0.0,50.66666,0.0,0.0,0.0,30.55555,0.0,0.0,0.0,17.24137,0.0,28.57142,0.0,41.42857,0.0,22.09302,0.0,52.38095,0.0,54.73684,0.0,55.15873,0.0,20.93023,0.0,0.0,0.0,64.03162,0.0,62.0,0.0,0.0,0.0,8.95522,0.0,0.0,0.0,50.0,0.0,0.0,0.0,47.75652,0.0,0.0,0.0,20.83333,0.0,68.88888,0.0,0.0,0.0,71.25,0.0,0.0,0.0,10.0,0.0,85.41666,0.0,46.25912,0.0,49.76744,0.0,25.97402,0.0,64.49511,0.0,75.60975,0.0,55.55555,64.31535,67.07317,0.0,0.0,0.0,18.99082,0.0,0.0,0.0,80.32786,25.0,33.17757,0.0,0.0,0.0,71.67755,0.0,84.98054,0.0,85.47641,0.0,30.0578,0.0,51.90661,0.0,48.27586,55.55555,0.0,16.12903,0.0,0.0,0.0,57.27272,0.0,0.0,0.0,35.71428,0.0,23.4375,50.62761,43.81818,0.0,25.64102,38.80597,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,42.35436,0.0,59.13043,37.75372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,70.05331,0.0,70.88693,0.0,16.66666,0.0,52.24719,0.0,0.0,0.0,25.73529,0.0,0.0,0.0,49.70997,0.0,65.25319,17.89473,56.54281,0.0,0.0,0.0,0.0,0.0,0.0,65.77181,0.0,33.33333,0.0,0.0,0.0,0.0,28.0,0.0,52.46913,91.66666,0.0,0.0,0.0,82.91457,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,59.0909,0.0,65.39509,0.0,0.0,0.0,39.09774,0.0,54.28571,0.0,0.0,0.0,0.0,71.47887,0.0,27.27272,0.0,0.0,0.0,0.0,25.24271,0.0,0.0,15.72052,0.0,100.0,0.0,75.0,0.0,87.5,0.0,37.5,0.0,0.0,0.0,48.88888,0.0,74.66666,0.0,0.0,0.0,41.66666,0.0,21.42857,0.0,51.72413,0.0,85.71428,0.0,34.28571,0.0,13.95348,0.0,86.90476,0.0,58.42105,0.0,61.90476,0.0,41.86046,0.0,0.0,0.0,69.56521,0.0,61.11111,0.0,0.0,0.0,12.68656,0.0,0.0,0.0,45.20547,0.0,0.0,0.0,56.06956,0.0,50.0,0.0,16.66666,0.0,53.33333,0.0,0.0,0.0,82.5,0.0,4.60526,100.0,46.66666,0.0,50.0,0.0,61.67883,0.0,45.11627,0.0,25.97402,0.0,67.75244,0.0,41.46341,0.0,55.55555,78.42323,71.34146,0.0,0.0,0.0,22.66055,0.0,0.0,0.0,72.13114,0.0,71.49532,0.0,0.0,0.0,75.05446,0.0,87.39299,0.0,94.17206,0.0,30.63583,0.0,47.15953,0.0,24.13793,0.0,0.0,0.0,0.0,0.0,0.0,58.18181,0.0,0.0,100.0,0.0,0.0,23.4375,52.71966,36.90909,0.0,61.53846,38.80597,0.0,0.0,30.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,44.05339,0.0,55.94202,83.08525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.79853,0.0,59.36018,0.0,86.45903,0.0,43.33333,0.0,69.10112,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,67.22737,0.0,75.0632,14.73684,78.83683,0.0,0.0,0.0,0.0,0.0,0.0,57.04697,0.0,14.28571,0.0,0.0,0.0,0.0,30.66666,0.0,49.07407,0.0,0.0,0.0,0.0,71.35678,0.0
37,93.33333,0.0,71.42857,0.0,0.0,0.0,0.0,47.61904,0.0,81.81818,0.0,77.11171,0.0,0.0,0.0,31.57894,0.0,41.42857,0.0,0.0,0.0,0.0,53.16901,0.0,36.36363,0.0,0.0,0.0,0.0,22.57281,0.0,0.0,21.39737,0.0,78.98089,0.0,68.75,0.0,50.0,0.0,54.16666,0.0,0.0,0.0,48.88888,0.0,64.22222,0.0,0.0,0.0,36.11111,0.0,0.0,0.0,48.27586,0.0,76.19047,0.0,55.71428,0.0,15.11627,0.0,66.66666,0.0,67.89473,0.0,65.07936,0.0,0.0,0.0,0.0,0.0,60.07905,0.0,57.11111,0.0,0.0,0.0,16.91542,0.0,0.0,0.0,45.54794,0.0,0.0,0.0,46.81739,0.0,30.0,0.0,100.0,0.0,77.77777,0.0,0.0,0.0,52.5,0.0,3.94736,0.0,26.66666,0.0,60.41666,0.0,52.4635,0.0,54.4186,0.0,16.88311,0.0,68.72964,0.0,31.70731,0.0,42.59259,81.74273,81.70731,0.0,0.0,0.0,17.33944,0.0,0.0,0.0,54.09836,0.0,50.0,0.0,0.0,0.0,87.69063,0.0,88.48249,0.0,74.7456,0.0,36.99421,83.33333,49.41634,0.0,30.17241,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.8125,68.20083,53.63636,0.0,28.20512,50.0,0.0,0.0,45.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,38.10679,0.0,45.21739,80.10825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.00366,0.0,69.78672,0.0,97.08869,0.0,33.33333,0.0,87.64044,0.0,50.0,0.0,27.20588,0.0,0.0,0.0,79.52436,0.0,88.18175,13.68421,100.0,0.0,0.0,0.0,0.0,0.0,0.0,87.24832,0.0,26.19047,0.0,0.0,0.0,0.0,54.66666,0.0,52.00617,0.0,0.0,0.0,0.0,83.41708,58.33333
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,27.27272,0.0,73.84196,0.0,0.0,0.0,22.18045,0.0,38.57142,0.0,0.0,0.0,0.0,61.97183,0.0,45.45454,0.0,0.0,0.0,0.0,23.05825,0.0,0.0,10.91703,0.0,68.7898,0.0,65.0,0.0,0.0,0.0,45.83333,0.0,54.54545,0.0,33.33333,0.0,55.11111,0.0,0.0,0.0,52.77777,0.0,0.0,0.0,44.82758,0.0,71.42857,0.0,80.0,0.0,24.4186,0.0,38.09523,0.0,64.21052,0.0,55.95238,0.0,0.0,0.0,0.0,0.0,66.40316,0.0,48.0,0.0,0.0,0.0,20.14925,0.0,0.0,0.0,39.04109,0.0,0.0,0.0,44.45217,0.0,30.0,0.0,85.41666,0.0,73.33333,0.0,0.0,0.0,70.0,0.0,5.92105,0.0,26.66666,0.0,64.58333,0.0,52.37226,0.0,51.6279,0.0,27.27272,0.0,68.4039,0.0,63.41463,0.0,50.0,77.17842,62.19512,0.0,0.0,0.0,19.81651,0.0,0.0,0.0,83.60655,45.0,50.0,0.0,0.0,0.0,71.13289,0.0,89.2607,0.0,75.48566,0.0,31.7919,0.0,53.54085,0.0,44.82758,0.0,0.0,0.0,0.0,0.0,0.0,46.36363,0.0,0.0,0.0,0.0,0.0,21.875,57.74058,50.72727,0.0,15.38461,50.74626,0.0,0.0,60.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,39.5631,0.0,55.36231,74.42489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.54945,0.0,82.43483,0.0,88.42247,0.0,23.33333,0.0,68.53932,0.0,0.0,0.0,21.32352,0.0,0.0,0.0,65.77726,0.0,82.27262,16.8421,74.3134,0.0,0.0,0.0,0.0,0.0,0.0,91.27516,0.0,30.95238,0.0,0.0,0.0,0.0,42.66666,0.0,52.77777,0.0,0.0,0.0,0.0,97.98994,41.66666
39,0.0,0.0,100.0,0.0,0.0,0.0,0.0,61.90476,0.0,45.45454,0.0,65.12261,0.0,0.0,0.0,27.81954,0.0,39.28571,0.0,0.0,0.0,0.0,65.49295,0.0,0.0,0.0,0.0,0.0,0.0,31.55339,0.0,0.0,7.42358,0.0,61.14649,0.0,68.75,0.0,100.0,0.0,50.0,0.0,0.0,0.0,71.11111,0.0,64.44444,0.0,0.0,0.0,47.22222,0.0,0.0,0.0,51.72413,0.0,57.14285,0.0,100.0,0.0,17.44186,0.0,42.85714,0.0,75.26315,0.0,66.26984,0.0,23.25581,0.0,0.0,0.0,52.17391,0.0,63.55555,0.0,0.0,0.0,11.44278,0.0,0.0,0.0,39.04109,0.0,0.0,0.0,47.30434,33.33333,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,71.25,0.0,3.28947,0.0,6.66666,0.0,81.25,0.0,54.927,0.0,51.16279,0.0,36.36363,0.0,62.54071,0.0,56.09756,0.0,61.11111,96.68049,60.9756,0.0,0.0,0.0,10.27522,0.0,0.0,0.0,72.13114,30.0,35.51401,0.0,54.54545,0.0,72.98474,0.0,85.52529,0.0,69.56521,0.0,30.63583,0.0,68.01556,0.0,55.17241,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,0.0,0.0,0.0,35.71428,0.0,7.8125,66.52719,54.0,0.0,35.89743,47.76119,0.0,0.0,55.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,36.04368,0.0,40.57971,62.65223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.96703,0.0,78.25829,0.0,77.522,0.0,36.66666,0.0,66.29213,0.0,0.0,0.0,19.11764,0.0,0.0,0.0,60.26682,0.0,78.49454,17.89473,59.77382,0.0,0.0,0.0,0.0,0.0,0.0,91.27516,0.0,30.95238,85.71428,0.0,0.0,0.0,38.66666,0.0,63.73456,0.0,0.0,0.0,0.0,93.96984,58.33333
40,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,64.57765,0.0,0.0,0.0,23.30827,0.0,35.71428,0.0,0.0,0.0,0.0,59.15492,0.0,0.0,0.0,0.0,0.0,71.42857,25.48543,0.0,0.0,9.1703,0.0,68.47133,0.0,58.75,0.0,75.0,0.0,79.16666,0.0,0.0,0.0,31.11111,0.0,66.88888,0.0,0.0,0.0,38.88888,100.0,0.0,0.0,51.72413,0.0,71.42857,0.0,58.57142,0.0,12.79069,0.0,45.23809,0.0,59.47368,0.0,75.79365,0.0,0.0,0.0,0.0,0.0,54.94071,0.0,69.55555,0.0,0.0,0.0,13.18407,0.0,0.0,0.0,40.06849,0.0,0.0,0.0,46.36521,0.0,25.0,0.0,45.83333,0.0,92.22222,0.0,0.0,0.0,70.0,0.0,3.94736,0.0,18.88888,0.0,87.5,0.0,57.11678,0.0,47.90697,0.0,24.67532,0.0,58.95765,0.0,53.65853,0.0,59.25925,87.13692,45.7317,0.0,0.0,0.0,18.99082,0.0,0.0,0.0,83.60655,55.0,35.51401,0.0,0.0,0.0,69.93464,0.0,78.59922,0.0,75.30064,0.0,21.96531,0.0,81.01167,0.0,56.89655,88.88888,0.0,0.0,0.0,0.0,0.0,51.81818,0.0,0.0,0.0,0.0,0.0,21.875,55.23012,53.0909,0.0,25.64102,37.31343,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,40.04854,0.0,49.56521,31.66441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.40293,0.0,72.03791,0.0,66.35071,0.0,23.33333,0.0,70.78651,0.0,0.0,0.0,22.79411,0.0,0.0,0.0,60.0928,0.0,76.27681,10.52631,67.20516,0.0,0.0,0.0,45.45454,0.0,0.0,64.42953,0.0,52.38095,0.0,0.0,0.0,0.0,45.33333,0.0,64.66049,0.0,0.0,0.0,0.0,77.88944,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,0.0,0.0,0.0,46.04904,0.0,0.0,0.0,25.5639,0.0,52.14285,0.0,0.0,0.0,0.0,88.73239,30.0,0.0,0.0,0.0,0.0,0.0,28.15533,0.0,0.0,5.67685,0.0,68.15286,0.0,66.25,0.0,37.5,0.0,75.0,0.0,0.0,0.0,57.77777,0.0,69.11111,0.0,0.0,0.0,44.44444,0.0,17.85714,0.0,27.5862,0.0,100.0,0.0,54.28571,0.0,19.76744,0.0,59.5238,0.0,52.63157,0.0,63.88888,0.0,0.0,0.0,0.0,0.0,62.84584,0.0,63.33333,0.0,0.0,0.0,9.70149,0.0,0.0,0.0,35.27397,0.0,0.0,0.0,43.44347,0.0,60.0,0.0,16.66666,0.0,92.22222,0.0,0.0,0.0,53.75,0.0,0.0,0.0,10.0,0.0,75.0,0.0,54.56204,0.0,41.39534,0.0,50.64935,0.0,54.39739,0.0,36.58536,0.0,50.0,80.08298,50.60975,0.0,0.0,0.0,11.46788,0.0,0.0,0.0,77.04918,50.0,24.76635,0.0,0.0,0.0,63.72549,0.0,75.09727,0.0,91.02682,50.0,35.26011,0.0,66.14785,0.0,43.96551,66.66666,0.0,16.12903,0.0,0.0,0.0,68.18181,0.0,0.0,0.0,0.0,0.0,25.0,51.46443,48.36363,0.0,17.94871,36.56716,0.0,0.0,25.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,28.57142,0.0,47.69417,0.0,50.72463,31.25845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.00732,0.0,63.18127,0.0,68.38185,0.0,36.66666,0.0,69.10112,0.0,0.0,0.0,25.0,0.0,0.0,0.0,57.30858,0.0,95.05165,7.36842,64.1357,0.0,0.0,0.0,45.45454,0.0,0.0,65.77181,0.0,30.95238,0.0,0.0,0.0,0.0,45.33333,0.0,57.71604,41.66666,0.0,0.0,0.0,80.40201,0.0
42,40.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,0.0,27.27272,0.0,57.76566,0.0,0.0,0.0,25.93984,0.0,50.71428,0.0,0.0,0.0,0.0,94.01408,0.0,0.0,0.0,0.0,0.0,0.0,24.51456,0.0,0.0,10.48034,0.0,66.24203,0.0,52.5,0.0,31.25,0.0,91.66666,0.0,0.0,0.0,46.66666,0.0,87.77777,0.0,0.0,0.0,50.0,0.0,0.0,0.0,62.06896,0.0,76.19047,0.0,38.57142,0.0,9.30232,0.0,57.14285,0.0,42.63157,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,68.37944,0.0,62.0,0.0,0.0,0.0,10.69651,0.0,0.0,0.0,34.9315,0.0,85.71428,0.0,53.46086,0.0,35.0,0.0,33.33333,0.0,46.66666,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.22222,0.0,58.33333,0.0,61.04014,0.0,47.44186,0.0,22.07792,0.0,57.65472,0.0,58.53658,0.0,51.85185,84.6473,34.14634,0.0,0.0,0.0,11.65137,0.0,0.0,0.0,67.21311,100.0,24.29906,0.0,0.0,0.0,70.4793,0.0,77.27626,0.0,94.44958,0.0,30.63583,0.0,60.77821,0.0,54.31034,77.77777,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,37.5,70.71129,42.54545,0.0,33.33333,46.26865,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,45.26699,0.0,42.02898,85.11502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.71062,0.0,56.81279,0.0,68.99119,0.0,33.33333,0.0,82.02247,0.0,0.0,0.0,23.52941,0.0,0.0,0.0,54.17633,0.0,63.01379,12.63157,47.65751,0.0,0.0,0.0,0.0,0.0,0.0,67.11409,0.0,40.47619,0.0,0.0,0.0,0.0,56.0,0.0,51.23456,58.33333,0.0,0.0,0.0,73.36683,0.0
