,스킨푸드 로열허니 프로폴리스 인리치 에센스_0,스킨푸드 로열허니 프로폴리스 인리치 에센스_1,스킨푸드 로열허니 프로폴리스 인리치 에센스_2,세렌디뷰티 레드 프로폴리스 트리플 앰플_0,세렌디뷰티 레드 프로폴리스 트리플 앰플_1,세렌디뷰티 레드 프로폴리스 트리플 앰플_2,더마토리 프로 히알샷 물광 앰플_0,더마토리 프로 히알샷 물광 앰플_1,더마토리 프로 히알샷 물광 앰플_2,미샤 비타씨플러스 잡티씨 탄력앰플_0,미샤 비타씨플러스 잡티씨 탄력앰플_1,미샤 비타씨플러스 잡티씨 탄력앰플_2,빌리프 유쓰 크리에이터 에이지 넉다운 밤_0,빌리프 유쓰 크리에이터 에이지 넉다운 밤_1,빌리프 유쓰 크리에이터 에이지 넉다운 밤_2,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_0,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_1,록시땅 이모르뗄 오버나이트 리셋 오일 인 세럼_2,이즈앤트리 히아루론산 워터 에센스_0,이즈앤트리 히아루론산 워터 에센스_1,이즈앤트리 히아루론산 워터 에센스_2,하루하루 원더 블랙라이스 히알루로닉 에센스_0,하루하루 원더 블랙라이스 히알루로닉 에센스_1,하루하루 원더 블랙라이스 히알루로닉 에센스_2,로지컬리스킨 아쿠아타이드 리서페이스 세럼_0,로지컬리스킨 아쿠아타이드 리서페이스 세럼_1,로지컬리스킨 아쿠아타이드 리서페이스 세럼_2,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_0,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_1,에스티 로더 어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_2,제로이드 인텐시브 오인트 크림_0,제로이드 인텐시브 오인트 크림_1,제로이드 인텐시브 오인트 크림_2,센텔리안24 마데카크림 파워 부스팅 포뮬러_0,센텔리안24 마데카크림 파워 부스팅 포뮬러_1,센텔리안24 마데카크림 파워 부스팅 포뮬러_2,미샤 수퍼 아쿠아 울트라 히알론 크림_0,미샤 수퍼 아쿠아 울트라 히알론 크림_1,미샤 수퍼 아쿠아 울트라 히알론 크림_2,에스트라 아토베리어     크림_0,에스트라 아토베리어     크림_1,에스트라 아토베리어     크림_2,아이오페 슈퍼바이탈 크림 리치_0,아이오페 슈퍼바이탈 크림 리치_1,아이오페 슈퍼바이탈 크림 리치_2,아티스트리 하이드라V 모이스처 크림_0,아티스트리 하이드라V 모이스처 크림_1,아티스트리 하이드라V 모이스처 크림_2,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_0,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_1,에스티 로더 리바이탈라이징 수프림  나이트 인텐시브 크림_2,유세린 우레아 리페어 크림_0,유세린 우레아 리페어 크림_1,유세린 우레아 리페어 크림_2,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_0,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_1,엘러브 듀얼 블루밍 캡슐 앰플   하이드라 바이탈라이징 크림_2,유리프 셋업 크림_0,유리프 셋업 크림_1,유리프 셋업 크림_2,AHC 에이지리스 리얼 아이크림 포 페이스_0,AHC 에이지리스 리얼 아이크림 포 페이스_1,AHC 에이지리스 리얼 아이크림 포 페이스_2,한율 어린쑥 수분진정 크림_0,한율 어린쑥 수분진정 크림_1,한율 어린쑥 수분진정 크림_2,보타니티 플라본 인텐시브 크림_0,보타니티 플라본 인텐시브 크림_1,보타니티 플라본 인텐시브 크림_2,닥터벨머 어드밴스드 시카 수분 크림_0,닥터벨머 어드밴스드 시카 수분 크림_1,닥터벨머 어드밴스드 시카 수분 크림_2,더마토리 하이포알러제닉 모이스처라이징 밤 크림_0,더마토리 하이포알러제닉 모이스처라이징 밤 크림_1,더마토리 하이포알러제닉 모이스처라이징 밤 크림_2,Dr.G 필라그린 배리어 밤_0,Dr.G 필라그린 배리어 밤_1,Dr.G 필라그린 배리어 밤_2,블랑풀 필터크림_0,블랑풀 필터크림_1,블랑풀 필터크림_2,더샘 더마 플랜 울트라 밤 크림_0,더샘 더마 플랜 울트라 밤 크림_1,더샘 더마 플랜 울트라 밤 크림_2,참존 마유 크림 엑스트라 골든 컴플렉스_0,참존 마유 크림 엑스트라 골든 컴플렉스_1,참존 마유 크림 엑스트라 골든 컴플렉스_2,강남이스트 투엑스 아쿠아 카밍 크림_0,강남이스트 투엑스 아쿠아 카밍 크림_1,강남이스트 투엑스 아쿠아 카밍 크림_2,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_0,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_1,홀리카홀리카 굳세라 수퍼 세라마이드 미스트_2,라네즈 크림 스킨 미스트_0,라네즈 크림 스킨 미스트_1,라네즈 크림 스킨 미스트_2,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_0,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_1,보타닉힐 보 더마 인텐시브 판테놀 크림 미스트_2,CNP 프로폴리스 앰플 미스트_0,CNP 프로폴리스 앰플 미스트_1,CNP 프로폴리스 앰플 미스트_2,식물나라 티트리 카밍 미스트_0,식물나라 티트리 카밍 미스트_1,식물나라 티트리 카밍 미스트_2,숨37˚ 워터 풀 타임리스 워터 젤 미스트_0,숨37˚ 워터 풀 타임리스 워터 젤 미스트_1,숨37˚ 워터 풀 타임리스 워터 젤 미스트_2,클레어스 펀더멘탈 앰플 미스트_0,클레어스 펀더멘탈 앰플 미스트_1,클레어스 펀더멘탈 앰플 미스트_2,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_0,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_1,샤넬 보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_2,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_0,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_1,비어썸 오우썸 하이드레이팅 오가닉 더블미스트_2,CNP 뮤제너 앰플 미스트_0,CNP 뮤제너 앰플 미스트_1,CNP 뮤제너 앰플 미스트_2
52,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.94845,20.79207,57.73195,76.92307,6.57894,57.14285,13.95819,0.0,0.0,71.16451,100.0,74.1573,65.80882,51.94805,44.37869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,0.0,34.20796,59.54356,52.78514,0.0,0.0,0.0,37.03703,29.41176,0.0,70.47619,37.33333,43.33333,0.0,0.0,0.0,13.9607,6.10134,0.0,0.0,0.0,0.0,74.52033,81.10289,52.99323,0.0,0.0,0.0,0.0,0.0,0.0,6.21118,46.37681,41.26394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.82474,13.86138,75.25773,69.23076,28.94736,57.14285,12.13755,0.0,0.0,67.65249,82.87461,65.32905,78.30882,61.03896,36.68639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04373,68.46473,63.26259,0.0,0.0,0.0,25.92592,0.0,0.0,85.71428,38.66666,26.66666,0.0,0.0,0.0,10.65149,6.51499,0.0,0.0,100.0,0.0,79.20184,73.57094,55.12753,0.0,0.0,0.0,0.0,0.0,0.0,7.17736,44.44444,49.07063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.91752,7.92079,79.38144,100.0,28.94736,75.0,10.78894,0.0,0.0,57.11645,79.35779,67.73675,73.52941,51.94805,36.68639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,58.79494,63.48547,62.20159,0.0,0.0,0.0,0.0,41.17647,19.23076,59.04761,30.13333,25.0,0.0,0.0,0.0,11.68562,5.89451,0.0,60.0,0.0,0.0,70.2993,75.85743,54.8152,0.0,0.0,0.0,0.0,0.0,0.0,6.07315,34.7826,48.32713,0.0,100.0,0.0,0.0,66.66666,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32989,10.39603,86.59793,69.23076,30.26315,100.0,9.1706,0.0,75.0,60.99815,57.64525,84.7512,96.32352,54.54545,55.32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,43.47826,39.39393,43.53741,68.67219,51.72413,0.0,0.0,0.0,18.51851,0.0,23.07692,84.7619,29.06666,30.83333,0.0,0.0,0.0,13.02998,5.06721,0.0,0.0,0.0,0.0,63.7759,75.92468,61.53045,0.0,0.0,0.0,0.0,0.0,0.0,5.59006,57.97101,54.27509,0.0,0.0,0.0,0.0,0.0,0.0,75.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.31958,19.80198,57.73195,0.0,13.15789,35.71428,6.94538,0.0,0.0,83.36414,54.74006,82.34349,76.47058,50.0,52.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,56.52173,18.18181,44.31486,63.48547,59.94694,0.0,0.0,0.0,0.0,35.29411,19.23076,62.85714,35.73333,35.83333,0.0,0.0,0.0,9.82419,4.9638,0.0,0.0,0.0,0.0,69.68534,72.8312,52.36855,0.0,0.0,0.0,0.0,0.0,0.0,5.38302,41.54589,46.4684,0.0,0.0,0.0,0.0,0.0,62.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,77.31958,13.36633,62.88659,0.0,14.47368,96.42857,6.3385,0.0,0.0,86.69131,44.95412,66.13162,97.79411,68.83116,65.08875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,18.18181,35.95724,53.52697,29.04509,0.0,0.0,0.0,0.0,41.17647,30.76923,62.85714,58.93333,43.33333,0.0,0.0,0.0,12.09927,8.16959,0.0,0.0,0.0,0.0,61.62701,64.29051,53.30557,0.0,0.0,0.0,0.0,0.0,0.0,9.10973,39.61352,40.52044,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.65979,7.92079,71.13402,0.0,30.26315,92.85714,6.20364,0.0,0.0,84.47319,54.28134,67.73675,100.0,62.33766,46.4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86956,21.21212,30.41788,57.88381,13.66047,0.0,0.0,0.0,22.22222,0.0,53.84615,53.33333,52.8,35.0,0.0,0.0,0.0,16.13236,6.10134,0.0,0.0,55.55555,0.0,55.64082,62.00403,53.30557,0.0,0.0,0.0,0.0,0.0,0.0,7.79848,32.85024,39.4052,0.0,0.0,83.33333,0.0,0.0,62.5,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04123,9.40594,65.97938,0.0,23.68421,67.85714,5.66419,0.0,0.0,77.26432,66.05504,72.87319,94.48529,75.97402,40.8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.08695,0.0,32.06997,50.6224,9.01856,0.0,0.0,0.0,55.55555,29.41176,30.76923,45.71428,51.46666,39.16666,0.0,0.0,0.0,11.06514,7.75594,0.0,0.0,0.0,0.0,50.11511,59.5158,51.84799,0.0,0.0,0.0,0.0,0.0,0.0,5.93512,44.92753,47.58364,0.0,0.0,0.0,0.0,0.0,87.5,75.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.54639,17.82178,71.13402,0.0,31.57894,71.42857,7.28253,0.0,0.0,100.0,76.7584,61.47672,76.47058,87.66233,41.12426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86956,0.0,39.8445,58.71369,10.47745,0.0,0.0,0.0,100.0,70.58823,0.0,65.71428,41.06666,40.0,0.0,0.0,0.0,13.54705,7.85935,0.0,0.0,0.0,0.0,59.47812,57.83456,54.08641,0.0,0.0,0.0,0.0,0.0,0.0,7.45341,42.51207,57.24907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1308,88310,269791,590,306432,506,152847,191384,101997,3677,798,42644,2664,270637,71417,42044,617,208,732285,50,486263,69,338336,320,3058,955838,737289,194637,14078,12368,216496,74264,13374,241454,5754,5066,5483,1141,1185767,74264,375290,12607,6338,1012,97311,118,5221614,764,162640,43547,194637,1271,696,13386,40173,955838,219544,119,192,266,2272,534,372772,2507575,4502,20337,573,338558,119,366,1185767,2151,1290,194047,505242,297332,126856,25264,737587,1202,1055170,93212,33880,21881,5456,990,9404,1185767,20155,60721,12202,2840,64312,6672,1691,12237,1770255,48462,1227471,16485,25989,24769,253818,1364370,720304,265755,4393,13292,37779,552,3403,364109,59473,288605,5636,224075,181156,241454,955838,19249
